sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,Vth,Ion,ON_OFF_Ratio,SS
0.1,0.26,0.05,0,0,5.482219032,0.032641638,1.00602E+11,107.8506738
0.1,0.26,0.05,0,1,5.498721015,0.032405854,99645965330,137.0804491
0.1,0.28,0.055,1,0,4.193225223,0.03288598,85156933012,137.0291757
0.1,0.28,0.055,1,1,4.996941459,0.030157161,80392558202,155.9568077
0.1,0.28,0.055,0,0,3.442096642,0.040671166,79327668354,114.0437238
0.1,0.28,0.055,0,1,3.440458651,0.040482998,81490580586,108.4510766
0.1,0.28,0.057,1,0,2.98915962,0.039722001,80310780094,144.5206153
0.1,0.28,0.057,1,1,3.647171585,0.036331665,91367119771,154.6447034
0.1,0.28,0.057,0,0,2.35924619,0.047384304,84061571780,106.0929482
0.1,0.28,0.057,0,1,2.40447002,0.046326342,81381050169,114.9877635
0.1,0.28,0.05,1,0,7.260625401,0.022969467,31006736089,163.6566702
0.1,0.28,0.05,1,1,8.47908095,0.021069061,34553531016,189.4708458
0.1,0.28,0.05,0,0,6.069955917,0.032232176,35528542845,135.7199359
0.1,0.28,0.05,0,1,6.100941243,0.03183552,34677159201,118.5469441
0.1,0.3,0.055,1,0,4.621367692,0.031834334,84513704336,147.5187444
0.1,0.3,0.055,1,1,5.450012182,0.028700178,78906014376,147.627044
0.1,0.3,0.055,0,0,3.852948124,0.039996419,89162996017,112.8624152
0.1,0.3,0.055,0,1,3.860607785,0.039664461,92070613358,127.7537189
0.1,0.3,0.057,1,0,3.354232599,0.038398932,82159122225,145.7895599
0.1,0.3,0.057,1,1,4.025481877,0.034687911,86774267961,149.4884638
0.1,0.3,0.057,0,0,2.714901014,0.046490707,82558459104,108.067695
0.1,0.3,0.057,0,1,2.761524774,0.04536926,80163476826,116.9191851
0.1,0.3,0.05,1,0,7.783622082,0.023031022,31331018683,155.3726429
0.1,0.3,0.05,1,1,9.068460331,0.020383532,33163857891,192.7885884
0.1,0.3,0.05,0,0,6.662249964,0.031566476,34675307680,116.4201551
0.1,0.3,0.05,0,1,6.682770413,0.031297014,34176699897,164.2527817
0.1,0.08,0.055,1,0,-0.167119469,0.03504461,1.03078E+11,133.5657817
0.1,0.08,0.055,1,1,0.645803196,0.035325782,1.30203E+11,114.2279327
0.1,0.08,0.055,0,0,-0.948926244,0.033809591,78175528316,90.71729808
0.1,0.08,0.055,0,1,-0.811257069,0.034668585,85138721173,117.4177632
0.1,0.08,0.057,1,0,-0.580550241,0.039322773,1.11775E+11,132.7898359
0.1,0.08,0.057,1,1,0.068960482,0.041138786,1.42427E+11,107.8175413
0.1,0.08,0.057,0,0,-1.251127209,0.035438393,81661496369,109.1782565
0.1,0.08,0.057,0,1,-1.068525259,0.03766535,90468979142,109.6416583
0.1,0.08,0.05,1,0,0.853744595,0.025843145,83472545104,146.310012
0.1,0.08,0.05,1,1,2.213672381,0.024486973,99468942645,137.8830123
0.1,0.08,0.05,0,0,-0.099316335,0.028435107,67340708206,117.5868465
0.1,0.08,0.05,0,1,-0.125593909,0.02875904,69581895217,114.4736817
