target,__cluster__,sim_index,y_true_orig,y_pred_orig_model_on_X,y_true_trans,y_pred_trans_model_on_X,ORIG_sde_xAl,ORIG_sde_xIn,ORIG_sde_tRecess,ORIG_sde_AlN1,ORIG_sde_AlN2,sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,SHAP_sde_xAl,SHAP_sde_xIn,SHAP_sde_tRecess,SHAP_sde_AlN1,SHAP_sde_AlN2
ON_OFF_eq,ALL,64,90050364980.34525,89183738821.6968,90050364980.34525,89183738821.6968,0.2,0.2,0.057,1,0,0.2,0.2,0.057,1,0,2499676441.855,1065147844.57875,15526156832.00375,-5009080046.7,5102128316.675
ON_OFF_eq,ALL,65,74731050157.38988,79639634970.99138,74731050157.38988,79639634970.99138,0.2,0.2,0.057,1,1,0.2,0.2,0.057,1,1,10302844293.49,944607734.106875,15678038247.63625,-11574443540.62,-5711122445.33
ON_OFF_eq,ALL,66,88807267811.16446,89325602434.8746,88807267811.16446,89325602434.8746,0.2,0.2,0.057,0,0,0.2,0.2,0.057,0,0,156204176.945,2567950793.215,11272821347.6025,7737585221.04,-2408670520.79
ON_OFF_eq,ALL,67,116108414005.71896,113185910492.17406,116108414005.71896,113185910492.17406,0.2,0.2,0.057,0,1,0.2,0.2,0.057,0,1,7718180023.68,1320199644.91375,13076772871.2775,17732594951.02,3338451764.095
ON_OFF_eq,ALL,68,42202262998.84413,43622332908.16369,42202262998.84413,43622332908.16369,0.2,0.2,0.05,1,0,0.2,0.2,0.05,1,0,-1649878102.065,1072456915.679375,-20702100629.50125,-10141585379.84,5043731421.8
ON_OFF_eq,ALL,69,33306979908.15144,35023786009.88247,33306979908.15144,35023786009.88247,0.2,0.2,0.05,1,1,0.2,0.2,0.05,1,1,4686719201.62,1174121308.8625,-20293596661.46375,-15030270304.04,-5512896805.76
ON_OFF_eq,ALL,70,83175097843.39413,80511225293.85938,83175097843.39413,80511225293.85938,0.2,0.2,0.05,0,0,0.2,0.2,0.05,0,0,787721808.935,7094373435.8125,-12207784895.7225,15352731005.64,-515525955.68
ON_OFF_eq,ALL,71,96385247807.29774,96667567748.21223,96385247807.29774,96667567748.21223,0.2,0.2,0.05,0,1,0.2,0.2,0.05,0,1,7420653217.5,9298375851.345625,-14286077330.42375,22885553076.05,1349352682.98
ON_OFF_eq,ALL,72,71554321460.49406,71325661486.58517,71554321460.49406,71325661486.58517,0.2,0.22,0.055,1,0,0.2,0.22,0.055,1,0,2038921221.475,-5263311365.1625,4815782529.38,-5859662142.36,5594222888.955
ON_OFF_eq,ALL,73,57960750320.69306,59042223350.39404,57960750320.69306,59042223350.39404,0.2,0.22,0.055,1,1,0.2,0.22,0.055,1,1,8267652741.015,-5318653995.486875,4250783617.00875,-12099240675.82,-6058029155.92
ON_OFF_eq,ALL,74,75531117374.4689,76235395392.41824,75531117374.4689,76235395392.41824,0.2,0.22,0.055,0,0,0.2,0.22,0.055,0,0,1033381448.595,-3350411061.695,728542472.3325,9337958853.58,-1513783650.68
ON_OFF_eq,ALL,75,96602556468.04732,97050070187.9643,96602556468.04732,97050070187.9643,0.2,0.22,0.055,0,1,0.2,0.22,0.055,0,1,8478732788.345,-4867157483.3725,2168355334.31,18767424306.48,2503008418.765
ON_OFF_eq,ALL,76,83161402196.686,80011556735.13919,83161402196.686,80011556735.13919,0.2,0.22,0.057,1,0,0.2,0.22,0.057,1,0,1770627628.945,-5651489931.58625,14467729263.8825,-5891268387.14,5316250695.315
ON_OFF_eq,ALL,77,71003698996.02036,69309984976.53171,71003698996.02036,69309984976.53171,0.2,0.22,0.057,1,1,0.2,0.22,0.057,1,1,8927676582.065,-6092475210.460625,14421286398.64375,-12128767870.02,-5817445187.52
ON_OFF_eq,ALL,78,86167497164.17664,86735976768.43495,86167497164.17664,86735976768.43495,0.2,0.22,0.057,0,0,0.2,0.22,0.057,0,0,754260820.435,-1761187876.1975,10317032716.8425,9242896023.68,-1816735700.71
ON_OFF_eq,ALL,79,108681107770.41516,107903695716.46046,108681107770.41516,107903695716.46046,0.2,0.22,0.057,0,1,0.2,0.22,0.057,0,1,8231051832.125,-4164414931.70375,12331700080.98375,18730739020.7,2774910972.645
ON_OFF_eq,ALL,80,39889065117.49479,40277785322.289444,39889065117.49479,40277785322.289444,0.2,0.22,0.05,1,0,0.2,0.22,0.05,1,0,-769746812.515,-3242289437.5875,-19358636671.80125,-11375088460.4,5023836282.16
ON_OFF_eq,ALL,81,25950134059.310013,34167090848.4162,25950134059.310013,34167090848.4162,0.2,0.22,0.05,1,1,0.2,0.22,0.05,1,1,5808477495.41,-2870500604.9275,-18557887267.20875,-14950040842.34,-5262667557.92
ON_OFF_eq,ALL,82,86669583068.15128,85945967895.90482,86669583068.15128,85945967895.90482,0.2,0.22,0.05,0,0,0.2,0.22,0.05,0,0,1498556437.09,6040073517.1775,-9888734812.8075,17379674357.72,916690031.63
ON_OFF_eq,ALL,83,98338205332.4244,93072707142.69589,98338205332.4244,93072707142.69589,0.2,0.22,0.05,0,1,0.2,0.22,0.05,0,1,8465752878.425,5300659082.94875,-13544252170.41375,23012687510.89,-161848167.165
ON_OFF_eq,ALL,84,68208835452.89329,68754370105.00851,68208835452.89329,68754370105.00851,0.2,0.24,0.055,1,0,0.2,0.24,0.055,1,0,2013683848.17,-8125097918.03125,5417851428.73,-6232422940.92,5680647485.765
ON_OFF_eq,ALL,85,54599427769.16249,56176609620.44487,54599427769.16249,56176609620.44487,0.2,0.24,0.055,1,1,0.2,0.24,0.055,1,1,7846331573.655,-8317206267.539375,5085789219.245,-12329643873.88,-6108370307.835
ON_OFF_eq,ALL,86,75130784182.1302,76378653688.64854,75130784182.1302,76378653688.64854,0.2,0.24,0.055,0,0,0.2,0.24,0.055,0,0,1342870262.35,-5129313715.34375,1344406196.5775,10048081912.66,-1227098681.04
ON_OFF_eq,ALL,87,98915943253.64496,97925836817.0713,98915943253.64496,97925836817.0713,0.2,0.24,0.055,0,1,0.2,0.24,0.055,0,1,8483959982.045,-7217320081.47,5255645155.4625,19185410833.38,2218433675.62
ON_OFF_eq,ALL,88,78681558081.36589,77534559588.09225,78681558081.36589,77534559588.09225,0.2,0.24,0.057,1,0,0.2,0.24,0.057,1,0,2079632109.67,-8732531050.055,14850543749.81375,-6077928279.46,5415136810.335
ON_OFF_eq,ALL,89,66963715122.92099,66561098196.27505,66963715122.92099,66561098196.27505,0.2,0.24,0.057,1,1,0.2,0.24,0.057,1,1,8631166784.705,-9346418414.134375,15000901123.985,-11832797862.88,-5891461058.795
ON_OFF_eq,ALL,90,85046870982.3596,85558103744.10968,85046870982.3596,85558103744.10968,0.2,0.24,0.057,0,0,0.2,0.24,0.057,0,0,976711707.89,-4217461089.7525,10255525905.16125,9681004203.88,-1137387513.94
ON_OFF_eq,ALL,91,103898061764.49223,103699594368.66533,103898061764.49223,103699594368.66533,0.2,0.24,0.057,0,1,0.2,0.24,0.057,0,1,7536031600.865,-8072432361.0175,13861134955.42375,18372634739.12,2002514774.09
ON_OFF_eq,ALL,92,38661095281.60549,36730772133.071236,38661095281.60549,36730772133.071236,0.2,0.24,0.05,1,0,0.2,0.24,0.05,1,0,734333747.655,-7486644994.413125,-20139136690.59125,-11862312007.28,5484823296.89
ON_OFF_eq,ALL,93,23181205972.76919,28095643051.806072,23181205972.76919,28095643051.806072,0.2,0.24,0.05,1,1,0.2,0.24,0.05,1,1,4786089362.915,-8133838994.12375,-19987667828.1575,-12747985961.12,-5820663423.115
ON_OFF_eq,ALL,94,90140985159.4144,88973819037.56425,90140985159.4144,88973819037.56425,0.2,0.24,0.05,0,0,0.2,0.24,0.05,0,0,3504628494.84,3168345672.5575,-10365696154.69875,18265078369.2,4401751379.21
ON_OFF_eq,ALL,95,49585939532.32093,64937471609.66086,49585939532.32093,64937471609.66086,0.2,0.24,0.05,0,1,0.2,0.24,0.05,0,1,3700989978.985,-5356868366.615,-18764327481.3625,19820553299.41,-4462586427.15
ON_OFF_eq,ALL,96,66989146003.121376,67232195794.593605,66989146003.121376,67232195794.593605,0.2,0.26,0.055,1,0,0.2,0.26,0.055,1,0,1701413010.225,-10303637183.5475,6456626409.79875,-6449383706.16,5827467867.635
ON_OFF_eq,ALL,97,51512096344.26912,52916526617.15672,51512096344.26912,52916526617.15672,0.2,0.26,0.055,1,1,0.2,0.26,0.055,1,1,7259676691.585,-10809946379.820625,5528960877.68125,-12786124566.78,-6275750772.015
ON_OFF_eq,ALL,98,75267492544.62172,76426086547.9306,75267492544.62172,76426086547.9306,0.2,0.26,0.055,0,0,0.2,0.26,0.055,0,0,1243400129.96,-6651721762.70375,2655193906.4525,10487252139.28,-1307745989.94
ON_OFF_eq,ALL,99,99583155429.2059,98907516488.085,99583155429.2059,98907516488.085,0.2,0.26,0.055,0,1,0.2,0.26,0.055,0,1,8587033245.31,-8529118084.5425,6591624204.1675,19909872125.42,2348396313.45
ON_OFF_eq,ALL,100,76358744798.14156,76138383836.08876,76358744798.14156,76138383836.08876,0.2,0.26,0.057,1,0,0.2,0.26,0.057,1,0,2318951494.295,-11153015928.6875,15647373052.0875,-6025273402.78,5350640137.335
ON_OFF_eq,ALL,101,63158841934.64435,64931480463.78544,63158841934.64435,64931480463.78544,0.2,0.26,0.057,1,1,0.2,0.26,0.057,1,1,8619740938.465,-11644662425.013124,15638569017.96,-11848157698.9,-5833716888.585
ON_OFF_eq,ALL,102,83725364192.10457,83564948069.85072,83725364192.10457,83564948069.85072,0.2,0.26,0.057,0,0,0.2,0.26,0.057,0,0,1018031158.26,-6633632133.41,10672550749.7275,9737972728.74,-1229684027.8
ON_OFF_eq,ALL,103,101992663390.52477,101960792573.9008,101992663390.52477,101960792573.9008,0.2,0.26,0.057,0,1,0.2,0.26,0.057,0,1,7369164687.83,-10279049127.195,14302295374.8275,18448902162.2,2119772628.12
ON_OFF_eq,ALL,104,29403796708.512165,29364971266.984734,29403796708.512165,29364971266.984734,0.2,0.26,0.05,1,0,0.2,0.26,0.05,1,0,1327024635.53,-12744323992.415,-22179501332.28625,-12002237865.26,4964299934.44
ON_OFF_eq,ALL,105,21326319262.10064,22984838310.289062,21326319262.10064,22984838310.289062,0.2,0.26,0.05,1,1,0.2,0.26,0.05,1,1,4302600059.85,-12352803325.4125,-21270720391.2325,-12391476115.7,-5302471971.38
ON_OFF_eq,ALL,106,96711428984.7592,83744155299.39917,96711428984.7592,83744155299.39917,0.2,0.26,0.05,0,0,0.2,0.26,0.05,0,0,4353296982.63,-1543862905.7025,-12244708831.51375,18670623095.59,4509099013.725
ON_OFF_eq,ALL,107,46316589273.676125,57000971215.305855,46316589273.676125,57000971215.305855,0.2,0.26,0.05,0,1,0.2,0.26,0.05,0,1,3687436440.305,-10348306457.111876,-21107988380.495,19404589304.49,-4634468182.545
ON_OFF_eq,ALL,108,66651668553.01607,66413388911.640396,66651668553.01607,66413388911.640396,0.2,0.28,0.055,1,0,0.2,0.28,0.055,1,0,2209322080.295,-12350290105.91125,7595851994.7025,-7067098808.84,6025895546.08
