target,__cluster__,sim_index,y_true_orig,y_pred_orig_model_on_X,y_true_trans,y_pred_trans_model_on_X,ORIG_sde_xAl,ORIG_sde_xIn,ORIG_sde_tRecess,ORIG_sde_AlN1,ORIG_sde_AlN2,sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,SHAP_sde_xAl,SHAP_sde_xIn,SHAP_sde_tRecess,SHAP_sde_AlN1,SHAP_sde_AlN2
Ion_fixedV,ALL,62,0.0620121878902827,0.06223428500687733,0.02612950083502001,0.02622031473422222,0.2,0.2,0.055,0,0,0.2,0.2,0.055,0,0,-0.0002768902378579696,7.154170077228628e-05,-0.00023512437500130545,-0.0031672734249877975,-0.0011475947994244963
Ion_fixedV,ALL,63,0.0694408280948154,0.06903149460056235,0.029156760162502134,0.028990500091612536,0.2,0.2,0.055,0,1,0.2,0.2,0.055,0,1,3.0965562928031434e-07,0.00015160870435465768,-0.00018793500157244126,-0.0033030070095992413,0.0013538691272378855
Ion_fixedV,ALL,64,0.0746800887852185,0.07539982191941097,0.03127920252842261,0.03156996022421032,0.2,0.2,0.057,1,0,0.2,0.2,0.057,1,0,0.00023857882675883956,0.00015041833175928333,-0.0007160358233545594,0.002135426010027004,-0.0012140826359814127
Ion_fixedV,ALL,65,0.0810104870098863,0.08246115499822948,0.03382990711559855,0.03441232029319546,0.2,0.2,0.057,1,1,0.2,0.2,0.057,1,1,0.0003297219956857589,0.00024911582669119527,-0.000767016055192471,0.0021923122178850465,0.0014325310923300094
Ion_fixedV,ALL,66,0.060612142163357,0.061258524024822236,0.025556594727065163,0.025821191517805937,0.2,0.2,0.057,0,0,0.2,0.2,0.057,0,0,-0.0002467944990576143,7.747225435196014e-05,-0.0007000015510334379,-0.003146277154737618,-0.0011388632183297887
Ion_fixedV,ALL,67,0.0680068541289792,0.06788568874440792,0.02857403986561071,0.028524766358711668,0.2,0.2,0.057,0,1,0.2,0.2,0.057,0,1,2.3191321815829722e-06,0.00013401425428128278,-0.00067363527206453,-0.003255363875905459,0.0013417775834886924
Ion_fixedV,ALL,68,0.0794125099906561,0.07960179425692049,0.033187447070335614,0.033263597665909334,0.2,0.2,0.05,1,0,0.2,0.2,0.05,1,0,0.0002848212865569622,0.00019421046749812376,0.0009251944541119883,0.0021319533294445136,-0.0012482371650230561
Ion_fixedV,ALL,69,0.0871217439030856,0.08696403721237744,0.03627818230585972,0.03621517545833899,0.2,0.2,0.05,1,1,0.2,0.2,0.05,1,1,0.0003153449633373384,0.00023677285879784903,0.0009478450035885544,0.002267550331343955,0.001472007366105572
Ion_fixedV,ALL,70,0.0643396132869046,0.0663353493232628,0.02708022630753982,0.02789380643272307,0.2,0.2,0.05,0,0,0.2,0.2,0.05,0,0,-7.583509465121096e-05,0.0002674413740169257,0.0009504039705689138,-0.0031405745014126294,-0.00108328448978682
Ion_fixedV,ALL,71,0.0720518974873515,0.07158957736997373,0.030215809840731456,0.030028480866816736,0.2,0.2,0.05,0,1,0.2,0.2,0.05,0,1,9.118238262544764e-05,0.0001964028126849371,0.0008553354453897555,-0.003366016003674304,0.0012759215196638252
Ion_fixedV,ALL,72,0.0815647749991923,0.08220860087115933,0.034052534484588864,0.03431098117301904,0.2,0.22,0.055,1,0,0.2,0.22,0.055,1,0,0.000261588744222081,0.002319271205933546,-0.00023152422724933785,0.002101622459558712,-0.001115632988357902
Ion_fixedV,ALL,73,0.0881400491718543,0.08775976726633661,0.03668479487344351,0.03653299162076822,0.2,0.22,0.055,1,1,0.2,0.22,0.055,1,1,0.00020514826462658675,0.002160865343093974,-0.0002371929867513245,0.002114751133194659,0.0013137658256755459
Ion_fixedV,ALL,74,0.0676641880905963,0.06845413426460434,0.028434675733269757,0.028755883857764352,0.2,0.22,0.055,0,0,0.2,0.22,0.055,0,0,-0.00018206937041441052,0.0023521438870375277,-0.00019094084705329807,-0.0031087568863586057,-0.001090148129512727
Ion_fixedV,ALL,75,0.0749437597390141,0.07452763472186774,0.03138574288051674,0.031217589164722226,0.2,0.22,0.055,0,1,0.2,0.22,0.055,0,1,7.001307103564614e-06,0.0022997587892677985,-0.000187675143870365,-0.0031560151604207933,0.0012788637970243145
Ion_fixedV,ALL,76,0.0797584164154215,0.08140069870975464,0.03332659793697467,0.03398664584409341,0.2,0.22,0.057,1,0,0.2,0.22,0.057,1,0,0.00030504490236353375,0.002375464877577542,-0.0006806331049824621,0.002085612376722565,-0.001074499181424926
Ion_fixedV,ALL,77,0.0858113903687613,0.08645950172733907,0.03575439317557695,0.03601354243367833,0.2,0.22,0.057,1,1,0.2,0.22,0.057,1,1,0.0002821453979549915,0.002169584227276573,-0.0007736652324001625,0.0020922872224036835,0.0012675363150833618
Ion_fixedV,ALL,78,0.0661514984704616,0.06792605576959909,0.02781892164631031,0.02854118276464122,0.2,0.22,0.057,0,0,0.2,0.22,0.057,0,0,-0.00011320403873469332,0.0024159020502702334,-0.0005979903188131175,-0.0030827075407432857,-0.0010564724926825876
Ion_fixedV,ALL,79,0.073362342023597,0.07350414061536448,0.030746354377286015,0.030803723893773272,0.2,0.22,0.057,0,1,0.2,0.22,0.057,0,1,7.874810384691955e-05,0.0022907518828196773,-0.0006647879994352479,-0.0031191196516374476,0.0012424761509964811
Ion_fixedV,ALL,80,0.0850302182027506,0.08532109354763051,0.035441833498796406,0.035558243738258964,0.2,0.22,0.05,1,0,0.2,0.22,0.05,1,0,0.00031145357343348223,0.002361371281585889,0.0009027111280147437,0.0021657900699210584,-0.0011587371423729565
Ion_fixedV,ALL,81,0.0925086252708132,0.09131015852727953,0.038424874377225776,0.03794819787863045,0.2,0.22,0.05,1,1,0.2,0.22,0.05,1,1,0.00022011508004197823,0.0022044375680161463,0.0009883919973981393,0.00219758711707982,0.0013620113268552813
Ion_fixedV,ALL,82,0.0702426054980315,0.07052728090401805,0.02948223589668066,0.02959773916442335,0.2,0.22,0.05,0,0,0.2,0.22,0.05,0,0,-0.00020391296189472996,0.002343980659479712,0.0007905246584550696,-0.0031973592074427872,-0.0011111483956347
Ion_fixedV,ALL,83,0.077867325626664,0.0769521817394383,0.032565306959919084,0.03219642041243227,0.2,0.22,0.05,0,1,0.2,0.22,0.05,0,1,1.9868909930664813e-05,0.002328696108274926,0.000839738489694355,-0.0032713505340143455,0.0013038117097858048
Ion_fixedV,ALL,84,0.0867150749848945,0.08691188561305996,0.03611569166474292,0.036194337882861444,0.2,0.24,0.055,1,0,0.2,0.24,0.055,1,0,0.00021467853942112923,0.004289380368873026,-0.00020912287237251804,0.0020358759256851044,-0.001112128818895144
Ion_fixedV,ALL,85,0.0930239969406449,0.09254849809679966,0.03862969683030766,0.03844072435031854,0.2,0.24,0.055,1,1,0.2,0.24,0.055,1,1,0.0002191660964899711,0.004122203777415052,-0.0002503257433500039,0.002065526322403457,0.0013084993331494842
Ion_fixedV,ALL,86,0.0732195419216634,0.07411170824406499,0.030688572005376284,0.03104945059178321,0.2,0.24,0.055,0,0,0.2,0.24,0.055,0,0,-0.00018409897187893876,0.004489698283614416,-0.00015536687348458145,-0.0030070583196356894,-0.0010693793779660155
Ion_fixedV,ALL,87,0.0803427427150582,0.07985940845208139,0.033561558871725725,0.03336721649805939,0.2,0.24,0.055,0,1,0.2,0.24,0.055,0,1,1.00530191366488e-05,0.004391967497249425,-0.00019037675804156606,-0.0030743698542210042,0.0012542868863329203
Ion_fixedV,ALL,88,0.0847275973124402,0.08528638071940642,0.035320689486609505,0.03554435307407486,0.2,0.24,0.057,1,0,0.2,0.24,0.057,1,0,0.00022919108790802055,0.004212083581060142,-0.000791722282522187,0.002031415793935594,-0.0011122699053544237
Ion_fixedV,ALL,89,0.0905105030232437,0.09116800017227811,0.03762985275109855,0.03789162128566452,0.2,0.24,0.057,1,1,0.2,0.24,0.057,1,1,0.0002940725148800993,0.00408835548114439,-0.0008293652151769493,0.002050984975285246,0.0013119181112347179
Ion_fixedV,ALL,90,0.0715886781782825,0.072374081763525,0.030028116441703032,0.03034630896329842,0.2,0.24,0.057,0,0,0.2,0.24,0.057,0,0,-0.00020590646914570243,0.0043880490422452565,-0.0007278236789738913,-0.0030013758558925475,-0.0010822902968811831
Ion_fixedV,ALL,91,0.0785944611113294,0.07841359430153738,0.03285818573244956,0.032785353869407514,0.2,0.24,0.057,0,1,0.2,0.24,0.057,0,1,6.589662348233105e-06,0.004317435943085002,-0.0007330141855254623,-0.0030525090571245526,0.0012711953910957163
Ion_fixedV,ALL,92,0.090554601472589,0.09036791732258886,0.03764741454984942,0.03757306445652591,0.2,0.24,0.05,1,0,0.2,0.24,0.05,1,0,0.00029266488415714777,0.004385348378655181,0.0009789805838636312,0.0021084980626619653,-0.0011680815800218624
